driverId,eventTime,eventType
19,00:42.5,Normal
29,00:42.5,Normal
17,00:43.0,Normal
16,00:43.0,Normal
29,00:43.3,Normal
28,00:43.3,Normal
32,00:43.4,Normal
20,00:43.5,Normal
30,00:43.9,Normal
12,00:44.2,Normal
19,00:44.2,Normal
15,00:44.3,Normal
20,00:44.4,Normal
25,00:44.5,Normal
16,00:44.6,Normal
28,00:45.0,Normal
29,00:45.1,Normal
15,00:45.2,Normal
23,00:45.2,Normal
11,00:45.5,Normal
30,00:45.6,Normal
14,00:45.7,Normal
28,00:45.9,Normal
20,00:46.0,Normal
25,00:46.2,Normal
27,00:46.2,Normal
11,00:46.3,Normal
12,00:46.7,Normal
24,00:46.8,Normal
25,00:46.9,Normal
15,00:47.0,Normal
30,00:47.4,Normal
31,00:47.6,Lane Departure
20,00:47.7,Normal
32,00:47.7,Normal
25,00:47.8,Normal
27,00:48.0,Unsafe following distance
22,00:48.3,Normal
13,00:48.4,Normal
10,00:48.4,Normal
19,00:48.6,Unsafe following distance
25,00:48.7,Normal
27,00:48.9,Normal
31,00:49.2,Normal
22,00:49.2,Normal
29,00:49.4,Normal
21,00:49.6,Normal
15,00:49.7,Normal
27,00:49.8,Normal
13,00:50.0,Normal
17,00:50.2,Normal
10,00:50.3,Normal
25,00:50.4,Normal
11,00:50.5,Normal
18,00:50.7,Normal
31,00:50.9,Normal
30,00:51.2,Normal
20,00:51.2,Normal
32,00:51.3,Normal
11,00:51.5,Normal
12,00:51.9,Normal
28,00:51.9,Normal
10,00:52.0,Normal
17,00:52.0,Normal
29,00:52.3,Normal
16,00:52.4,Normal
31,00:52.5,Normal
22,00:52.6,Normal
12,00:52.8,Normal
11,00:53.1,Normal
27,00:53.2,Normal
21,00:53.3,Normal
31,00:53.4,Normal
26,00:54.0,Normal
10,00:54.1,Normal
11,00:54.1,Normal
29,00:54.1,Normal
27,00:54.1,Normal
28,00:54.4,Normal
22,00:54.4,Normal
12,00:54.6,Normal
20,00:54.9,Normal
21,00:55.0,Normal
27,00:55.2,Normal
24,00:55.2,Normal
12,00:55.4,Normal
15,00:55.7,Normal
21,00:55.8,Normal
11,00:56.0,Normal
27,00:56.0,Normal
22,00:56.2,Normal
10,00:56.8,Normal
23,59:21.7,Normal
16,59:21.7,Normal
30,59:21.7,Normal
17,59:21.7,Normal
15,59:21.7,Normal
28,59:21.7,Normal
14,59:22.3,Normal
13,59:22.4,Normal
16,59:22.5,Normal
31,59:22.5,Normal
12,59:22.6,Normal
26,59:22.6,Normal
21,59:23.1,Normal
20,59:23.2,Normal
13,59:23.4,Normal
30,59:23.4,Normal
10,59:23.4,Normal
21,59:24.0,Normal
17,59:24.1,Normal
15,59:24.2,Normal
30,59:24.2,Normal
12,59:24.3,Normal
31,59:24.3,Normal
21,59:24.8,Normal
17,59:25.0,Normal
32,59:25.1,Normal
13,59:25.1,Normal
25,59:25.2,Normal
24,59:25.2,Normal
29,59:25.5,Normal
22,59:25.8,Normal
18,59:25.8,Normal
15,59:26.0,Normal
30,59:26.1,Normal
31,59:26.1,Normal
12,59:26.6,Normal
20,59:26.7,Normal
32,59:26.9,Normal
24,59:26.9,Normal
16,59:27.0,Normal
29,59:27.2,Normal
22,59:27.5,Normal
20,59:27.6,Normal
32,59:27.7,Normal
14,59:27.8,Normal
26,59:27.9,Normal
12,59:28.2,Normal
17,59:28.4,Normal
19,59:28.5,Normal
14,59:28.6,Normal
25,59:28.7,Normal
29,59:28.9,Normal
31,59:28.9,Normal
20,59:29.3,Normal
32,59:29.4,Normal
30,59:29.7,Normal
26,59:29.7,Normal
17,59:30.0,Normal
27,59:30.0,Normal
20,59:30.2,Normal
32,59:30.2,Normal
14,59:30.5,Normal
24,59:30.6,Normal
12,59:30.9,Normal
22,59:31.0,Normal
10,59:31.2,Normal
28,59:31.2,Normal
21,59:31.3,Normal
15,59:31.6,Normal
12,59:31.7,Normal
20,59:32.0,Normal
10,59:32.0,Normal
31,59:32.2,Normal
16,59:32.4,Normal
23,59:32.5,Normal
17,59:32.6,Normal
32,59:32.9,Normal
20,59:33.0,Normal
31,59:33.1,Normal
14,59:33.2,Normal
23,59:33.5,Normal
11,59:33.6,Normal
10,59:33.8,Normal
28,59:33.8,Normal
13,59:33.9,Normal
25,59:34.1,Normal
23,59:34.3,Normal
22,59:34.5,Normal
19,59:34.6,Normal
13,59:34.7,Normal
21,59:34.8,Normal
25,59:35.0,Normal
30,59:35.2,Normal
22,59:35.3,Normal
10,59:35.5,Normal
11,59:35.5,Normal
25,59:35.8,Normal
30,59:36.1,Normal
22,59:36.2,Normal
28,59:36.3,Normal
17,59:36.4,Normal
27,59:36.5,Normal
16,59:36.9,Normal
20,59:37.1,Normal
18,59:37.1,Normal
31,59:37.2,Normal
27,59:37.4,Normal
26,59:37.7,Normal
16,59:37.9,Normal
30,59:38.0,Normal
11,59:38.0,Unsafe tail distance
31,59:38.1,Normal
10,59:38.2,Normal
17,59:38.3,Normal
14,59:38.5,Normal
22,59:38.8,Normal
21,59:38.8,Normal
17,59:39.1,Normal
25,59:39.2,Normal
27,59:39.3,Normal
16,59:39.6,Normal
22,59:39.7,Normal
18,59:39.8,Normal
19,59:39.9,Normal
24,59:40.1,Normal
14,59:40.3,Normal
31,59:40.5,Normal
15,59:40.6,Normal
18,59:40.6,Normal
21,59:40.7,Normal
13,59:41.0,Normal
19,59:41.4,Normal
12,59:41.5,Normal
10,59:41.5,Normal
32,59:41.6,Normal
11,59:41.7,Normal
27,59:42.1,Normal
22,59:42.1,Normal
26,59:42.2,Normal
29,59:42.4,Normal
10,59:42.5,Normal
24,59:42.8,Normal
31,59:43.0,Normal
23,59:43.2,Normal
21,59:43.2,Normal
15,59:43.2,Normal
32,59:43.5,Normal
28,59:43.6,Normal
19,59:44.0,Normal
16,59:44.0,Normal
12,59:44.1,Normal
15,59:44.2,Normal
25,59:44.3,Normal
11,59:44.6,Normal
22,59:44.8,Normal
21,59:44.9,Normal
16,59:45.0,Normal
17,59:45.1,Normal
10,59:45.1,Normal
31,59:45.4,Normal
21,59:45.6,Normal
27,59:45.7,Normal
13,59:45.7,Normal
25,59:46.1,Normal
31,59:46.4,Normal
24,59:46.4,Normal
21,59:46.5,Normal
16,59:46.6,Normal
22,59:46.7,Normal
20,59:47.0,Normal
14,59:47.1,Normal
16,59:47.3,Normal
13,59:47.4,Normal
10,59:47.7,Normal
18,59:47.8,Normal
20,59:47.8,Normal
24,59:48.1,Normal
29,59:48.2,Normal
21,59:48.3,Normal
15,59:48.4,Normal
14,59:48.7,Normal
20,59:48.7,Normal
16,59:49.1,Normal
13,59:49.2,Normal
12,59:49.3,Normal
22,59:49.3,Normal
17,59:49.6,Normal
30,59:49.9,Normal
31,59:49.9,Normal
21,59:50.0,Normal
16,59:50.1,Normal
19,59:50.4,Normal
20,59:50.6,Normal
32,59:50.7,Normal
29,59:50.8,Normal
31,59:50.9,Normal
23,59:50.9,Normal
22,59:51.1,Normal
14,59:51.4,Normal
30,59:51.5,Normal
26,59:51.7,Normal
29,59:51.8,Normal
15,59:51.9,Normal
25,59:52.2,Normal
24,59:52.3,Normal
32,59:52.4,Normal
13,59:52.7,Normal
10,59:52.8,Normal
31,59:52.8,Normal
20,59:53.1,Normal
18,59:53.3,Normal
23,59:53.4,Normal
10,59:53.6,Normal
11,59:53.6,Normal
24,59:53.9,Normal
22,59:53.9,Normal
30,59:54.2,Normal
18,59:54.2,Normal
10,59:54.4,Normal
28,59:54.7,Normal
24,59:54.7,Normal
32,59:54.9,Normal
20,59:54.9,Normal
12,59:55.1,Normal
16,59:55.2,Normal
31,59:55.6,Normal
22,59:55.7,Normal
30,59:55.9,Normal
23,59:56.0,Normal
11,59:56.4,Lane Departure
27,59:56.5,Normal
24,59:56.5,Normal
28,59:56.6,Normal
14,59:56.6,Normal
18,59:56.8,Normal
29,59:57.3,Normal
24,59:57.3,Normal
17,59:57.4,Normal
32,59:57.5,Normal
19,59:57.6,Normal
12,59:57.8,Normal
31,59:58.2,Normal
29,59:58.2,Normal
15,59:58.3,Normal
25,59:58.6,Normal
23,59:58.6,Normal
13,59:58.6,Normal
24,59:59.0,Normal
29,59:59.0,Normal
20,59:59.2,Normal
27,59:59.4,Normal
13,59:59.5,Normal
23,59:59.5,Normal
10,59:59.7,Normal
31,00:00.0,Normal
32,00:00.2,Normal
26,00:00.2,Normal
12,00:00.4,Normal
10,00:00.5,Normal
24,00:00.6,Normal
31,00:01.0,Normal
27,00:01.0,Normal
13,00:01.1,Normal
12,00:01.2,Normal
29,00:01.6,Normal
28,00:01.7,Normal
15,00:01.8,Normal
27,00:02.0,Normal
26,00:02.2,Normal
12,00:02.2,Normal
22,00:02.3,Normal
10,00:02.3,Normal
11,00:02.7,Normal
30,00:02.8,Normal
26,00:03.1,Normal
16,00:03.1,Normal
29,00:03.3,Normal
28,00:03.6,Normal
23,00:03.7,Normal
20,00:03.7,Normal
12,00:03.8,Normal
24,00:04.1,Normal
32,00:04.5,Normal
13,00:04.5,Normal
31,00:04.6,Normal
30,00:04.6,Normal
16,00:04.8,Normal
24,00:05.1,Normal
25,00:05.2,Normal
15,00:05.3,Normal
17,00:05.5,Normal
14,00:05.5,Normal
16,00:05.6,Normal
19,00:06.0,Normal
32,00:06.2,Normal
20,00:06.2,Normal
14,00:06.3,Normal
21,00:06.6,Normal
26,00:06.6,Normal
29,00:06.8,Normal
24,00:06.8,Normal
18,00:07.1,Normal
20,00:07.1,Normal
26,00:07.4,Normal
16,00:07.5,Normal
25,00:07.9,Normal
14,00:08.1,Normal
20,00:08.1,Normal
15,00:08.1,Normal
23,00:08.2,Normal
26,00:08.3,Normal
18,00:08.7,Normal
22,00:08.8,Normal
30,00:09.0,Normal
17,00:09.1,Normal
12,00:09.2,Normal
24,00:09.5,Normal
18,00:09.6,Normal
31,00:09.8,Normal
11,00:09.8,Normal
14,00:09.9,Normal
23,00:09.9,Normal
22,00:10.4,Normal
32,00:10.6,Normal
20,00:10.7,Normal
25,00:10.7,Normal
19,00:11.1,Normal
29,00:11.2,Normal
10,00:11.2,Normal
31,00:11.5,Normal
27,00:11.6,Normal
13,00:11.6,Normal
14,00:11.8,Normal
17,00:11.9,Normal
32,00:12.2,Normal
18,00:12.3,Normal
20,00:12.4,Normal
21,00:12.7,Normal
17,00:12.7,Normal
22,00:13.0,Normal
25,00:13.2,Normal
27,00:13.3,Normal
26,00:13.3,Normal
20,00:13.3,Normal
14,00:13.7,Normal
32,00:13.9,Normal
31,00:14.1,Normal
30,00:14.2,Normal
20,00:14.2,Normal
13,00:14.3,Normal
16,00:14.4,Normal
29,00:14.9,Normal
15,00:15.0,Normal
18,00:15.1,Normal
13,00:15.2,Normal
16,00:15.4,Normal
17,00:15.4,Normal
25,00:15.8,Normal
10,00:15.9,Normal
31,00:15.9,Normal
20,00:15.9,Normal
16,00:16.2,Normal
22,00:16.5,Normal
10,00:16.7,Normal
15,00:16.8,Normal
21,00:16.8,Normal
11,00:17.0,Normal
16,00:17.0,Normal
23,00:17.6,Normal
29,00:17.6,Normal
20,00:17.6,Normal
26,00:17.7,Normal
14,00:18.1,Normal
28,00:18.1,Normal
27,00:18.3,Normal
24,00:18.4,Normal
18,00:18.5,Normal
11,00:18.7,Normal
12,00:18.8,Normal
19,00:19.0,Normal
27,00:19.2,Normal
24,00:19.3,Normal
23,00:19.4,Normal
13,00:19.7,Normal
14,00:19.9,Normal
32,00:20.1,Normal
24,00:20.2,Normal
23,00:20.2,Normal
15,00:20.2,Normal
12,00:20.5,Normal
17,00:20.7,Normal
23,00:21.0,Normal
31,00:21.1,Normal
21,00:21.1,Normal
20,00:21.2,Normal
14,00:21.5,Normal
17,00:21.6,Normal
22,00:21.8,Normal
18,00:21.9,Normal
21,00:22.0,Normal
30,00:22.1,Normal
11,00:22.3,Normal
19,00:22.3,Normal
31,00:22.7,Normal
10,00:22.7,Normal
21,00:22.8,Normal
14,00:23.2,Normal
19,00:23.3,Normal
22,00:23.6,Normal
18,00:23.6,Normal
29,00:23.7,Normal
20,00:23.8,Normal
14,00:24.0,Normal
17,00:24.2,Normal
28,00:24.2,Normal
18,00:24.4,Normal
21,00:24.6,Normal
24,00:24.6,Normal
26,00:25.0,Normal
12,00:25.1,Normal
31,00:25.3,Normal
27,00:25.4,Normal
32,00:25.5,Normal
17,00:25.8,Normal
19,00:25.8,Normal
30,00:25.8,Normal
23,00:26.2,Normal
21,00:26.3,Normal
24,00:26.4,Normal
20,00:26.5,Normal
14,00:26.6,Normal
15,00:26.7,Normal
32,00:27.1,Normal
29,00:27.2,Normal
24,00:27.3,Normal
10,00:27.4,Normal
28,00:27.5,Normal
15,00:27.7,Normal
32,00:27.9,Normal
25,00:28.0,Normal
24,00:28.2,Normal
10,00:28.3,Normal
22,00:28.6,Normal
15,00:28.6,Normal
18,00:28.7,Normal
25,00:28.9,Normal
28,00:29.1,Normal
10,00:29.1,Normal
15,00:29.5,Normal
12,00:29.6,Normal
28,00:29.9,Normal
14,00:29.9,Normal
17,00:30.1,Normal
30,00:30.1,Normal
22,00:30.2,Normal
12,00:30.5,Normal
17,00:30.8,Normal
23,00:30.9,Normal
10,00:30.9,Normal
19,00:31.0,Normal
26,00:31.2,Normal
13,00:31.3,Normal
18,00:31.3,Normal
14,00:31.7,Normal
23,00:31.8,Normal
20,00:31.9,Normal
13,00:32.2,Normal
25,00:32.3,Normal
32,00:32.6,Normal
10,00:32.7,Normal
20,00:32.8,Normal
19,00:32.8,Normal
21,00:33.0,Normal
24,00:33.4,Normal
28,00:33.5,Normal
32,00:33.6,Normal
10,00:33.7,Normal
15,00:33.8,Normal
25,00:34.0,Normal
17,00:34.2,Normal
30,00:34.3,Normal
23,00:34.6,Normal
15,00:34.7,Normal
19,00:34.7,Normal
18,00:34.8,Normal
31,00:34.8,Normal
10,00:35.2,Normal
14,00:35.4,Normal
11,00:35.5,Normal
19,00:35.6,Normal
29,00:35.6,Normal
24,00:35.9,Normal
30,00:36.2,Normal
13,00:36.4,Normal
14,00:36.4,Normal
18,00:36.5,Normal
26,00:36.5,Normal
22,00:37.0,Normal
10,00:37.0,Normal
30,00:37.1,Normal
13,00:37.2,Normal
29,00:37.4,Normal
25,00:37.4,Normal
24,00:37.8,Normal
20,00:37.8,Normal
10,00:38.0,Normal
18,00:38.2,Normal
31,00:38.2,Normal
15,00:38.3,Normal
27,00:38.8,Normal
10,00:38.9,Normal
28,00:39.1,Normal
25,00:39.1,Normal
15,00:39.3,Normal
16,00:39.3,Normal
24,00:39.6,Normal
32,00:39.7,Normal
26,00:39.8,Normal
25,00:40.1,Overspeed
19,00:40.1,Normal
30,00:40.5,Normal
22,00:40.5,Normal
32,00:40.6,Normal
18,00:40.8,Normal
15,00:40.9,Normal
11,00:41.0,Lane Departure
16,00:41.1,Normal
22,00:41.4,Normal
23,00:41.5,Normal
29,00:41.7,Normal
31,00:41.7,Normal
11,00:42.0,Normal
14,00:42.3,Normal
24,00:42.4,Normal
21,00:42.4,Normal
23,00:42.5,Normal
13,00:42.6,Normal
27,00:43.1,Normal
22,00:43.2,Normal
12,00:43.3,Normal
19,00:43.4,Normal
13,00:43.5,Normal
25,00:43.5,Normal
17,00:43.8,Normal
14,00:44.0,Normal
10,00:44.0,Normal
31,00:44.2,Normal
32,00:44.2,Normal
26,00:44.4,Normal
30,00:44.8,Normal
14,00:44.8,Normal
22,00:44.9,Normal
24,00:45.1,Normal
32,00:45.2,Normal
26,00:45.3,Normal
27,00:45.4,Normal
12,00:45.8,Normal
31,00:45.8,Normal
24,00:46.0,Normal
32,00:46.0,Normal
30,00:46.5,Normal
22,00:46.5,Unsafe tail distance
10,00:46.6,Normal
19,00:46.9,Normal
32,00:46.9,Normal
20,00:46.9,Overspeed
18,00:47.2,Overspeed
17,00:47.5,Normal
14,00:47.5,Normal
24,00:47.7,Normal
23,00:47.8,Lane Departure
11,00:47.8,Normal
30,00:48.4,Normal
12,00:48.4,Normal
17,00:48.4,Lane Departure
32,00:48.7,Unsafe following distance
26,00:48.8,Overspeed
11,00:48.8,Normal
16,00:48.9,Lane Departure
12,00:49.3,Normal
24,00:49.4,Normal
32,00:49.5,Normal
11,00:49.6,Lane Departure
26,00:49.7,Normal
18,00:49.9,Normal
12,00:50.1,Normal
28,00:50.2,Normal
23,00:50.4,Normal
26,00:50.6,Normal
13,00:50.9,Normal
14,00:50.9,Normal
28,00:51.0,Normal
12,00:51.0,Normal
21,00:51.5,Normal
15,00:51.5,Normal
16,00:51.6,Normal
24,00:51.7,Normal
30,00:52.1,Normal
11,00:52.2,Normal
25,00:52.3,Normal
26,00:52.3,Normal
27,00:52.3,Normal
17,00:52.8,Normal
10,00:53.0,Normal
19,00:53.0,Normal
29,00:53.3,Normal
13,00:53.4,Normal
18,00:53.4,Normal
22,00:53.7,Normal
12,00:53.7,Normal
20,00:54.1,Normal
16,00:54.1,Normal
13,00:54.3,Normal
14,00:54.4,Normal
32,00:54.7,Normal
23,00:54.9,Normal
15,00:54.9,Normal
11,00:55.0,Normal
25,00:55.2,Normal
13,00:55.2,Normal
32,00:55.6,Normal
19,00:55.7,Normal
16,00:55.9,Normal
28,00:56.0,Normal
25,00:56.0,Normal
19,00:56.8,Normal
13,59:21.7,Normal
21,59:21.7,Normal
24,59:21.7,Normal
12,59:21.7,Normal
25,59:21.7,Normal
31,59:21.7,Normal
29,59:22.3,Normal
19,59:22.4,Normal
25,59:22.5,Normal
28,59:22.5,Normal
18,59:22.5,Normal
24,59:22.6,Normal
29,59:23.1,Normal
18,59:23.3,Normal
19,59:23.4,Normal
26,59:23.4,Normal
27,59:23.5,Normal
29,59:23.9,Normal
11,59:24.1,Normal
20,59:24.2,Normal
27,59:24.3,Normal
13,59:24.3,Normal
16,59:24.3,Normal
11,59:24.9,Normal
14,59:25.0,Normal
20,59:25.1,Normal
27,59:25.1,Normal
30,59:25.1,Normal
31,59:25.2,Normal
23,59:25.8,Normal
20,59:25.8,Normal
14,59:25.9,Normal
17,59:25.9,Normal
16,59:26.1,Normal
29,59:26.3,Normal
11,59:26.5,Normal
27,59:26.7,Normal
17,59:26.8,Normal
19,59:26.9,Normal
30,59:27.1,Normal
31,59:27.1,Normal
18,59:27.4,Normal
21,59:27.7,Normal
19,59:27.8,Normal
16,59:28.0,Normal
31,59:28.1,Normal
10,59:28.4,Normal
20,59:28.5,Normal
28,59:28.5,Normal
21,59:28.5,Normal
26,59:28.7,Normal
30,59:28.9,Normal
23,59:29.1,Normal
22,59:29.2,Normal
19,59:29.4,Normal
21,59:29.4,Normal
25,59:29.6,Normal
15,59:29.8,Normal
12,59:29.9,Normal
18,59:30.1,Normal
19,59:30.2,Normal
25,59:30.5,Normal
31,59:30.6,Normal
29,59:30.7,Normal
15,59:30.7,Normal
18,59:31.0,Normal
19,59:31.1,Normal
30,59:31.4,Normal
26,59:31.5,Normal
17,59:31.7,Normal
18,59:31.8,Normal
28,59:32.1,Normal
21,59:32.1,Normal
25,59:32.3,Normal
24,59:32.3,Normal
18,59:32.6,Normal
22,59:32.7,Normal
27,59:32.9,Normal
25,59:33.2,Normal
26,59:33.3,Normal
17,59:33.6,Normal
18,59:33.6,Normal
20,59:33.9,Normal
21,59:33.9,Normal
24,59:34.1,Normal
29,59:34.2,Normal
12,59:34.4,Normal
11,59:34.5,Normal
28,59:34.6,Normal
27,59:34.8,Normal
14,59:34.9,Normal
26,59:35.0,Normal
28,59:35.4,Normal
18,59:35.4,Normal
19,59:35.5,Normal
32,59:35.6,Normal
24,59:35.7,Normal
29,59:36.0,Normal
12,59:36.2,Normal
13,59:36.3,Normal
32,59:36.4,Normal
24,59:36.6,Normal
14,59:36.8,Normal
15,59:36.9,Normal
30,59:37.0,Normal
13,59:37.2,Normal
10,59:37.3,Normal
14,59:37.5,Normal
24,59:37.6,Normal
15,59:37.8,Normal
23,59:37.9,Normal
19,59:38.1,Normal
27,59:38.3,Normal
26,59:38.6,Normal
29,59:38.6,Normal
20,59:38.8,Normal
12,59:38.8,Normal
18,59:38.9,Normal
28,59:39.1,Normal
24,59:39.2,Normal
14,59:39.4,Normal
15,59:39.7,Normal
10,59:39.8,Normal
12,59:39.8,Normal
28,59:40.0,Normal
27,59:40.2,Normal
12,59:40.6,Normal
20,59:40.6,Normal
19,59:40.6,Normal
25,59:40.8,Normal
28,59:40.9,Normal
14,59:41.2,Normal
22,59:41.4,Normal
16,59:41.5,Normal
25,59:41.7,Normal
17,59:41.7,Normal
24,59:42.0,Normal
31,59:42.2,Normal
16,59:42.3,Normal
12,59:42.3,Normal
32,59:42.6,Normal
28,59:42.6,Normal
27,59:43.0,Normal
13,59:43.0,Normal
12,59:43.2,Normal
17,59:43.4,Normal
30,59:43.5,Normal
20,59:43.7,Normal
31,59:43.8,Normal
27,59:43.9,Normal
29,59:44.1,Normal
17,59:44.3,Normal
10,59:44.3,Normal
24,59:44.6,Normal
14,59:44.6,Normal
23,59:44.9,Normal
15,59:45.0,Normal
25,59:45.2,Normal
20,59:45.2,Normal
14,59:45.4,Normal
19,59:45.7,Normal
26,59:45.9,Normal
18,59:46.0,Normal
28,59:46.1,Normal
14,59:46.2,Normal
29,59:46.3,Normal
11,59:46.5,Normal
27,59:46.7,Normal
17,59:46.8,Normal
28,59:47.0,Normal
25,59:47.0,Normal
32,59:47.2,Normal
24,59:47.3,Normal
12,59:47.6,Normal
19,59:47.7,Normal
30,59:48.0,Normal
31,59:48.2,Normal
32,59:48.2,Normal
13,59:48.3,Normal
12,59:48.5,Normal
19,59:48.5,Normal
25,59:48.9,Normal
23,59:49.0,Normal
11,59:49.1,Normal
27,59:49.2,Normal
19,59:49.5,Normal
32,59:49.8,Normal
28,59:49.8,Normal
29,59:49.9,Normal
11,59:50.0,Normal
12,59:50.1,Normal
22,59:50.2,Normal
18,59:50.6,Normal
30,59:50.7,Normal
13,59:50.8,Normal
10,59:50.9,Normal
15,59:51.0,Normal
19,59:51.4,Normal
18,59:51.4,Normal
23,59:51.7,Normal
13,59:51.8,Normal
16,59:51.9,Normal
22,59:52.0,Normal
20,59:52.3,Normal
18,59:52.3,Normal
12,59:52.5,Normal
11,59:52.7,Normal
27,59:52.8,Normal
22,59:53.0,Normal
32,59:53.2,Normal
19,59:53.2,Normal
21,59:53.4,Normal
26,59:53.5,Normal
29,59:53.6,Normal
20,59:53.9,Normal
32,59:54.0,Normal
19,59:54.1,Normal
21,59:54.2,Normal
29,59:54.5,Normal
11,59:54.6,Normal
31,59:54.9,Normal
25,59:55.0,Normal
13,59:55.1,Normal
18,59:55.2,Normal
11,59:55.4,Normal
27,59:55.5,Normal
20,59:55.7,Normal
19,59:55.8,Normal
25,59:55.8,Normal
12,59:56.0,Normal
29,59:56.4,Normal
31,59:56.4,Normal
15,59:56.6,Normal
25,59:56.6,Normal
13,59:56.8,Normal
12,59:57.0,Normal
22,59:57.4,Normal
28,59:57.4,Normal
27,59:57.4,Normal
25,59:57.6,Normal
13,59:57.7,Normal
23,59:57.8,Normal
10,59:58.0,Normal
22,59:58.2,Normal
30,59:58.5,Normal
19,59:58.6,Normal
18,59:58.6,Normal
16,59:58.7,Normal
11,59:59.1,Normal
28,59:59.2,Normal
32,59:59.3,Normal
19,59:59.5,Normal
12,59:59.6,Normal
14,59:59.9,Normal
11,00:00.0,Normal
20,00:00.1,Normal
18,00:00.2,Normal
23,00:00.5,Normal
22,00:00.7,Normal
14,00:00.8,Normal
28,00:01.0,Normal
15,00:01.0,Normal
21,00:01.0,Normal
18,00:01.2,Normal
24,00:01.5,Normal
14,00:01.8,Normal
32,00:01.9,Normal
31,00:01.9,Normal
18,00:02.1,Normal
13,00:02.1,Normal
24,00:02.3,Normal
14,00:02.6,Normal
13,00:02.9,Normal
27,00:02.9,Normal
20,00:02.9,Normal
21,00:02.9,Normal
10,00:03.3,Normal
15,00:03.6,Normal
13,00:03.7,Normal
18,00:03.8,Normal
27,00:03.8,Normal
22,00:03.9,Normal
10,00:04.2,Normal
17,00:04.5,Normal
18,00:04.6,Normal
12,00:04.7,Normal
22,00:04.7,Normal
19,00:05.0,Normal
10,00:05.1,Normal
20,00:05.4,Normal
30,00:05.5,Normal
26,00:05.7,Normal
21,00:05.7,Normal
25,00:06.1,Normal
11,00:06.2,Normal
31,00:06.2,Normal
18,00:06.4,Normal
17,00:06.4,Normal
27,00:06.5,Normal
10,00:06.8,Normal
13,00:07.1,Normal
11,00:07.2,Normal
12,00:07.3,Normal
23,00:07.3,Normal
19,00:07.8,Normal
31,00:07.9,Normal
18,00:08.0,Normal
13,00:08.1,Normal
30,00:08.1,Normal
12,00:08.2,Normal
28,00:08.3,Normal
10,00:08.7,Normal
31,00:08.9,Normal
13,00:09.0,Normal
16,00:09.0,Normal
14,00:09.0,Normal
29,00:09.3,Normal
19,00:09.4,Normal
13,00:09.7,Normal
16,00:09.8,Normal
26,00:09.9,Normal
12,00:10.2,Normal
24,00:10.4,Normal
18,00:10.5,Normal
11,00:10.7,Normal
30,00:10.7,Normal
21,00:11.0,Normal
28,00:11.1,Normal
22,00:11.4,Normal
18,00:11.4,Normal
25,00:11.5,Normal
26,00:11.5,Normal
23,00:11.7,Normal
24,00:12.1,Normal
22,00:12.2,Normal
25,00:12.2,Normal
11,00:12.4,Normal
30,00:12.5,Normal
19,00:12.9,Normal
12,00:12.9,Normal
10,00:13.1,Unsafe tail distance
15,00:13.1,Normal
23,00:13.3,Normal
21,00:13.5,Normal
17,00:13.7,Normal
28,00:13.9,Normal
27,00:14.1,Normal
15,00:14.1,Normal
23,00:14.3,Normal
21,00:14.3,Normal
17,00:14.5,Normal
32,00:14.8,Normal
31,00:15.0,Normal
26,00:15.0,Normal
23,00:15.1,Normal
14,00:15.4,Normal
28,00:15.5,Normal
19,00:15.7,Normal
29,00:15.8,Normal
23,00:15.9,Normal
14,00:16.2,Normal
17,00:16.2,Normal
28,00:16.5,Normal
23,00:16.7,Normal
25,00:16.7,Normal
20,00:16.9,Normal
30,00:16.9,Normal
28,00:17.3,Normal
22,00:17.4,Normal
10,00:17.6,Normal
31,00:17.6,Normal
21,00:17.8,Normal
16,00:17.9,Normal
17,00:18.1,Normal
32,00:18.3,Normal
31,00:18.4,Normal
30,00:18.6,Normal
15,00:18.6,Normal
14,00:19.0,Normal
28,00:19.0,Normal
25,00:19.3,Normal
20,00:19.3,Normal
29,00:19.4,Normal
16,00:19.5,Normal
26,00:19.6,Normal
19,00:19.9,Normal
27,00:20.1,Normal
21,00:20.2,Normal
11,00:20.5,Normal
14,00:20.7,Normal
28,00:20.7,Normal
22,00:20.9,Normal
25,00:21.0,Normal
29,00:21.0,Normal
15,00:21.1,Normal
30,00:21.2,Normal
28,00:21.5,Normal
31,00:21.8,Normal
27,00:21.9,Normal
10,00:22.0,Normal
16,00:22.2,Normal
28,00:22.3,Normal
22,00:22.6,Normal
23,00:22.7,Normal
24,00:22.8,Normal
32,00:22.9,Normal
13,00:23.0,Normal
16,00:23.1,Normal
26,00:23.3,Normal
23,00:23.6,Normal
21,00:23.7,Normal
24,00:23.7,Normal
30,00:23.9,Normal
19,00:24.1,Normal
22,00:24.3,Normal
29,00:24.5,Normal
10,00:24.6,Normal
13,00:24.7,Normal
16,00:24.8,Normal
17,00:24.9,Normal
15,00:25.1,Normal
18,00:25.3,Normal
21,00:25.5,Normal
20,00:25.7,Normal
15,00:25.9,Normal
12,00:26.0,Normal
13,00:26.2,Normal
32,00:26.3,Normal
10,00:26.4,Normal
16,00:26.6,Normal
19,00:26.6,Normal
22,00:27.0,Normal
13,00:27.0,Normal
23,00:27.1,Normal
27,00:27.1,Normal
30,00:27.4,Normal
19,00:27.6,Normal
22,00:27.8,Normal
18,00:27.9,Normal
14,00:28.2,Normal
17,00:28.3,Normal
20,00:28.5,Normal
